ACCOUNT_NO,PARCEL_NO,LAND_ACT,IMPV_ACT,LAND_ASS,IMPV_ASS
"P054723","590131400453",0.0000,0.0000,0.0000,0.0000
"P054743","566902200069",0.0000,8590.0000,0.0000,2320.0000
"P054744","205474400000",0.0000,146800.0000,0.0000,39640.0000
"P054756","205475600000",0.0000,1318220.0000,0.0000,355920.0000
"P054757","590330400866",0.0000,1730.0000,0.0000,470.0000
"P054763","566902300042",0.0000,68070.0000,0.0000,18380.0000
"P054769","590329200754",0.0000,413430.0000,0.0000,111630.0000
"P054792","566904300075",0.0000,117050.0000,0.0000,31600.0000
"P054796","508924300063",0.0000,263190.0000,0.0000,71060.0000
"P054797","566517421029",0.0000,48250.0000,0.0000,13030.0000
"P054798","508924200033",0.0000,880250.0000,0.0000,237670.0000
"P054799","508924200033",0.0000,10049060.0000,0.0000,2713250.0000
"P054800","704640000000",0.0000,70790.0000,0.0000,19120.0000
"P054803","704640100000",0.0000,30090.0000,0.0000,8120.0000
"P054804","704640200000",0.0000,28240.0000,0.0000,7630.0000
"P054805","704640300000",0.0000,8430.0000,0.0000,2280.0000
"P054808","616711100006",0.0000,680.0000,0.0000,180.0000
"P054809","590534400521",0.0000,2092090.0000,0.0000,564860.0000
"P054816","205481600000",0.0000,100.0000,0.0000,30.0000
"P054818","595508309014",0.0000,358730.0000,0.0000,96860.0000
"P054846","559107400011",0.0000,165150.0000,0.0000,44590.0000
"P054854","590507301021",0.0000,15430.0000,0.0000,4170.0000
"P054871","566901305001",0.0000,158730.0000,0.0000,42860.0000
"P054872","566732400108",0.0000,11110.0000,0.0000,3000.0000
"P054880","567712200072",0.0000,45200.0000,0.0000,12200.0000
"P054930","566904300046",0.0000,343780.0000,0.0000,92820.0000
"P054935","590329200755",0.0000,175830.0000,0.0000,47470.0000
"P054955","566521200144",0.0000,0.0000,0.0000,0.0000
"P054967","566529332039",0.0000,71960.0000,0.0000,19430.0000
"P054985","590336200246",0.0000,96030.0000,0.0000,25930.0000
"P054986","590336200246",0.0000,97490.0000,0.0000,26320.0000
"P054987","590323300052",0.0000,96030.0000,0.0000,25930.0000
"P054988","590323300052",0.0000,96030.0000,0.0000,25930.0000
"P054989","616711100006",0.0000,96030.0000,0.0000,25930.0000
"P054990","595527100280",0.0000,22160.0000,0.0000,5980.0000
"P054991","595527100280",0.0000,96030.0000,0.0000,25930.0000
"P054992","567125100004",0.0000,96030.0000,0.0000,25930.0000
"P054993","616303400100",0.0000,105010.0000,0.0000,28350.0000
"P054994","590133400507",0.0000,140450.0000,0.0000,37920.0000
"P054995","590133400507",0.0000,97490.0000,0.0000,26320.0000
"P054996","616303400100",0.0000,147260.0000,0.0000,39760.0000
"P054997","589919400020",0.0000,149430.0000,0.0000,40350.0000
"P054998","616309100037",0.0000,97490.0000,0.0000,26320.0000
"P054999","616309100037",0.0000,105800.0000,0.0000,28570.0000
"P055000","595302400010",0.0000,97490.0000,0.0000,26320.0000
"P055001","590533100105",0.0000,97490.0000,0.0000,26320.0000
"P055002","595731200026",0.0000,97490.0000,0.0000,26320.0000
"P055003","595731200026",0.0000,22160.0000,0.0000,5990.0000
"P055004","594501200178",0.0000,9410.0000,0.0000,2540.0000
"P055021","704642600000",0.0000,125540.0000,0.0000,33900.0000
"P055022","704642700000",0.0000,107660.0000,0.0000,29070.0000
"P055070","590507301020",0.0000,433810.0000,0.0000,117130.0000
"P055107","566909202001",0.0000,64330.0000,0.0000,17370.0000
"P055114","705511400000",0.0000,136850.0000,0.0000,36950.0000
"P055118","205511800000",0.0000,106550.0000,0.0000,28770.0000
"P055119","205511900000",0.0000,25350.0000,0.0000,6840.0000
"P055123","616910200027",0.0000,680.0000,0.0000,180.0000
"P055124","205512400000",0.0000,90220.0000,0.0000,24360.0000
"P055125","205512500000",0.0000,10890.0000,0.0000,2940.0000
"P055126","205512600000",0.0000,19320.0000,0.0000,5220.0000
"P055127","205512700000",0.0000,5630.0000,0.0000,1520.0000
"P055128","205512800000",0.0000,510.0000,0.0000,140.0000
"P055129","205512900000",0.0000,340.0000,0.0000,90.0000
"P055130","205513000000",0.0000,17670.0000,0.0000,4770.0000
"P055131","205513100000",0.0000,2620.0000,0.0000,710.0000
"P055134","566732303065",0.0000,75060.0000,0.0000,20270.0000
"P055148","566520402028",0.0000,0.0000,0.0000,0.0000
"P055153","508924200033",0.0000,892820.0000,0.0000,241060.0000
"P055154","590507301800",0.0000,2290820.0000,0.0000,618520.0000
"P055158","205515700000",0.0000,190.0000,0.0000,50.0000
"P055160","566902300030",0.0000,200050.0000,0.0000,54010.0000
"P055169","566732302031",0.0000,319310.0000,0.0000,86210.0000
"P055191","566732106015",0.0000,62420.0000,0.0000,16850.0000
"P055195","566905100038",0.0000,122020.0000,0.0000,32950.0000
"P055199","566520402013",0.0000,0.0000,0.0000,0.0000
"P055205","565715200800",0.0000,240850.0000,0.0000,65030.0000
"P055206","508924200033",0.0000,107810.0000,0.0000,29110.0000
"P055207","595517300022",0.0000,4730.0000,0.0000,1280.0000
"P055212","537135400045",0.0000,253840.0000,0.0000,68540.0000
"P055215","567711105015",0.0000,72570.0000,0.0000,19590.0000
"P055217","566517421029",0.0000,92190.0000,0.0000,24890.0000
"P055230","566517421003",0.0000,65000.0000,0.0000,17550.0000
"P055237","566902300055",0.0000,0.0000,0.0000,0.0000
"P055240","595517200061",0.0000,89800.0000,0.0000,24250.0000
"P055252","566905104052",0.0000,600020.0000,0.0000,162010.0000
"P055310","616711100006",0.0000,96030.0000,0.0000,25930.0000
"P055311","616711100006",0.0000,96030.0000,0.0000,25930.0000
"P055312","616711100006",0.0000,97490.0000,0.0000,26320.0000
"P055313","616711100006",0.0000,96030.0000,0.0000,25930.0000
"P055314","595304400497",0.0000,96030.0000,0.0000,25930.0000
"P055315","595304400497",0.0000,96030.0000,0.0000,25930.0000
"P055316","595304200427",0.0000,96030.0000,0.0000,25930.0000
"P055317","616711100006",0.0000,111670.0000,0.0000,30150.0000
"P055318","616711100006",0.0000,96030.0000,0.0000,25930.0000
"P055319","616711100006",0.0000,22160.0000,0.0000,5980.0000
"P055320","589907300066",0.0000,97490.0000,0.0000,26320.0000
"P055321","595310200142",0.0000,22500.0000,0.0000,6070.0000
"P055322","595310200142",0.0000,96030.0000,0.0000,25930.0000
"P055323","616711100006",0.0000,96030.0000,0.0000,25930.0000
"P055324","595526300288",0.0000,96030.0000,0.0000,25930.0000
"P055325","595730400098",0.0000,295940.0000,0.0000,79900.0000
"P055326","589918200011",0.0000,149430.0000,0.0000,40350.0000
"P055327","589918200011",0.0000,105010.0000,0.0000,28350.0000
"P055328","589919400020",0.0000,106480.0000,0.0000,28750.0000
"P055329","568116200165",0.0000,166530.0000,0.0000,44960.0000
"P055503","566520312001",0.0000,83710.0000,0.0000,22600.0000
"P055504","566517101020",0.0000,17320.0000,0.0000,4680.0000
"P055528","616711100006",0.0000,78230.0000,0.0000,21120.0000
"P055529","616910200027",0.0000,680.0000,0.0000,180.0000
"P055535","616304100265",0.0000,34130.0000,0.0000,9220.0000
"P055536","616304200221",0.0000,34130.0000,0.0000,9220.0000
"P055537","616305100090",0.0000,34130.0000,0.0000,9220.0000
"P055538","616315100023",0.0000,44330.0000,0.0000,11970.0000
"P055539","616304100264",0.0000,34130.0000,0.0000,9220.0000
"P055540","616305200245",0.0000,34130.0000,0.0000,9220.0000
"P055541","616304300271",0.0000,44330.0000,0.0000,11970.0000
"P055542","616322100072",0.0000,10230.0000,0.0000,2760.0000
"P055543","616315400048",0.0000,34130.0000,0.0000,9220.0000
"P055551","590324100626",0.0000,17080.0000,0.0000,4610.0000
"P055552","590324100626",0.0000,74010.0000,0.0000,19980.0000
"P055556","205555600000",0.0000,123320.0000,0.0000,33300.0000
"P055558","205555800000",0.0000,138120.0000,0.0000,37290.0000
"P055578","704646400000",0.0000,2274970.0000,0.0000,614240.0000
"P055579","704646500000",0.0000,640590.0000,0.0000,172960.0000
"P055586","616711100006",0.0000,414760.0000,0.0000,111990.0000
"P055590","566902300030",0.0000,0.0000,0.0000,0.0000
"P055593","205559300000",0.0000,440.0000,0.0000,120.0000
"P055596","566529200008",0.0000,91700.0000,0.0000,24760.0000
"P055597","566904300048",0.0000,90670.0000,0.0000,24480.0000
"P055605","205560500000",0.0000,0.0000,0.0000,0.0000
"P055606","205560600000",0.0000,0.0000,0.0000,0.0000
"P055609","566732400109",0.0000,180960.0000,0.0000,48860.0000
"P055621","537728300010",0.0000,0.0000,0.0000,0.0000
"P055627","508924200033",0.0000,156040.0000,0.0000,42130.0000
"P055633","566517417011",0.0000,213070.0000,0.0000,57530.0000
"P055638","566732200113",0.0000,28070.0000,0.0000,7580.0000
"P055641","567716101027",0.0000,12960.0000,0.0000,3500.0000
"P055682","595508206010",0.0000,40520.0000,0.0000,10940.0000
"P055683","566520100001",0.0000,547720.0000,0.0000,147880.0000
"P055685","567711105034",0.0000,109850.0000,0.0000,29660.0000
"P055691","566515309011",0.0000,59590.0000,0.0000,16090.0000
"P055696","566530202005",0.0000,130500.0000,0.0000,35240.0000
"P055702","567712200060",0.0000,45390.0000,0.0000,12260.0000
"P055706","566520402005",0.0000,65050.0000,0.0000,17560.0000
"P055712","704646700000",0.0000,4182960.0000,0.0000,1129400.0000
"P055713","704646800000",0.0000,1060290.0000,0.0000,286280.0000
"P055714","704646900000",0.0000,1958150.0000,0.0000,528700.0000
"P055715","704647000000",0.0000,9296310.0000,0.0000,2510000.0000
"P055716","704647100000",0.0000,453700.0000,0.0000,122500.0000
"P055718","704647300000",0.0000,1770980.0000,0.0000,478160.0000
"P055720","704647500000",0.0000,381090.0000,0.0000,102890.0000
"P055721","704647600000",0.0000,2698640.0000,0.0000,728630.0000
"P055722","704647700000",0.0000,4247950.0000,0.0000,1146950.0000
"P055723","704647800000",0.0000,1114680.0000,0.0000,300960.0000
"P055724","704647900000",0.0000,5627070.0000,0.0000,1519310.0000
"P055726","704648100000",0.0000,1866030.0000,0.0000,503830.0000
"P055727","704648200000",0.0000,533240.0000,0.0000,143970.0000
"P055755","594512400040",0.0000,58020.0000,0.0000,15670.0000
"P055872","566529200001",0.0000,143720.0000,0.0000,38800.0000
"P055873","566517101010",0.0000,518740.0000,0.0000,140060.0000
"P055874","566732106097",0.0000,234680.0000,0.0000,63360.0000
"P055886","205588600000",0.0000,6970.0000,0.0000,1880.0000
"P055887","205588700000",0.0000,2040.0000,0.0000,550.0000
"P055888","205588800000",0.0000,130.0000,0.0000,40.0000
"P055889","205588900000",0.0000,2910.0000,0.0000,790.0000
"P055890","205589000000",0.0000,7580.0000,0.0000,2050.0000
"P055904","205590400000",0.0000,25880.0000,0.0000,6990.0000
"P055906","704648700000",0.0000,117920.0000,0.0000,31840.0000
"P055907","202290700000",0.0000,90.0000,0.0000,20.0000
"P055908","205590800000",0.0000,190.0000,0.0000,50.0000
"P055910","704648800000",0.0000,1402640.0000,0.0000,378710.0000
"P055911","704648900000",0.0000,2394930.0000,0.0000,646630.0000
"P055912","704649900000",0.0000,266650.0000,0.0000,72000.0000
"P055913","704649100000",0.0000,2632050.0000,0.0000,710650.0000
"P055915","704649200000",0.0000,20954320.0000,0.0000,5657670.0000
"P055916","704649300000",0.0000,2066740.0000,0.0000,558020.0000
"P055917","616711100006",0.0000,96030.0000,0.0000,25930.0000
"P055918","616711100006",0.0000,96030.0000,0.0000,25930.0000
"P055919","616711100006",0.0000,108320.0000,0.0000,29250.0000
"P055922","616711100006",0.0000,97490.0000,0.0000,26320.0000
"P055923","595524200182",0.0000,97490.0000,0.0000,26320.0000
"P055924","595524200182",0.0000,97490.0000,0.0000,26320.0000
"P055925","595524200182",0.0000,97490.0000,0.0000,26320.0000
"P055926","595524200182",0.0000,97490.0000,0.0000,26320.0000
"P055927","595716200049",0.0000,97490.0000,0.0000,26320.0000
"P055928","595716200049",0.0000,97490.0000,0.0000,26320.0000
"P055929","568104300090",0.0000,96030.0000,0.0000,25930.0000
"P055930","568104300090",0.0000,96030.0000,0.0000,25930.0000
"P055932","589907300066",0.0000,97490.0000,0.0000,26320.0000
"P055933","595719300092",0.0000,445680.0000,0.0000,120330.0000
"P055934","595719300092",0.0000,97490.0000,0.0000,26320.0000
"P055935","595719300092",0.0000,97490.0000,0.0000,26320.0000
"P055943","594501200262",0.0000,5530.0000,0.0000,1490.0000
"P055972","704651200000",0.0000,12110.0000,0.0000,3270.0000
"P055973","704651300000",0.0000,26930.0000,0.0000,7270.0000
"P055974","704651400000",0.0000,379680.0000,0.0000,102510.0000
"P055975","704651500000",0.0000,67830.0000,0.0000,18310.0000
"P055976","704651600000",0.0000,78810.0000,0.0000,21280.0000
"P055977","704651700000",0.0000,130330.0000,0.0000,35190.0000
"P055978","704651800000",0.0000,25560.0000,0.0000,6900.0000
"P055979","704651900000",0.0000,717400.0000,0.0000,193700.0000
"P055980","704652000000",0.0000,345490.0000,0.0000,93280.0000
"P055981","704652100000",0.0000,91780.0000,0.0000,24780.0000
"P055982","704652200000",0.0000,184400.0000,0.0000,49790.0000
"P055983","704652300000",0.0000,20590.0000,0.0000,5560.0000
"P055984","704652400000",0.0000,4490.0000,0.0000,1210.0000
"P055993","704652500000",0.0000,27950.0000,0.0000,7550.0000
"P055996","595321200305",0.0000,100870.0000,0.0000,27230.0000
"P055997","595310100031",0.0000,96030.0000,0.0000,25930.0000
"P055998","595321400396",0.0000,100870.0000,0.0000,27230.0000
"P055999","595321400396",0.0000,100870.0000,0.0000,27230.0000
"P056006","704653000000",0.0000,932310.0000,0.0000,251720.0000
"P056007","704653100000",0.0000,86130.0000,0.0000,23260.0000
"P056008","704653200000",0.0000,317670.0000,0.0000,85770.0000
"P056009","704653300000",0.0000,277360.0000,0.0000,74890.0000
"P056010","704653400000",0.0000,208430.0000,0.0000,56280.0000
"P056011","704653500000",0.0000,68910.0000,0.0000,18610.0000
"P056012","704653600000",0.0000,2917270.0000,0.0000,787660.0000
"P056013","704653700000",0.0000,44840.0000,0.0000,12110.0000
"P056014","704653800000",0.0000,3168560.0000,0.0000,855510.0000
"P056015","704653900000",0.0000,427090.0000,0.0000,115310.0000
"P056032","566517115018",0.0000,35450.0000,0.0000,9570.0000
"P056033","559715208066",0.0000,43090.0000,0.0000,11630.0000
"P056038","566529307002",0.0000,39240.0000,0.0000,10590.0000
"P056042","566911200012",0.0000,9240.0000,0.0000,2490.0000
"P056060","567711105009",0.0000,73680.0000,0.0000,19890.0000
"P056061","566732404072",0.0000,47380.0000,0.0000,12790.0000
"P056062","566902200069",0.0000,230.0000,0.0000,60.0000
"P056063","566529100013",0.0000,260.0000,0.0000,70.0000
"P056065","559711400003",0.0000,70.0000,0.0000,20.0000
"P056067","566905400801",0.0000,32380.0000,0.0000,8740.0000
"P056068","566530100169",0.0000,17250.0000,0.0000,4660.0000
"P056069","566529200007",0.0000,220830.0000,0.0000,59620.0000
"P056071","566909201161",0.0000,169150.0000,0.0000,45670.0000
"P056083","590505300634",0.0000,1204910.0000,0.0000,325330.0000
"P056113","704654000000",0.0000,12670.0000,0.0000,3420.0000
"P056114","704654100000",0.0000,414120.0000,0.0000,111810.0000
"P056115","704654200000",0.0000,266510.0000,0.0000,71960.0000
"P056116","704654300000",0.0000,531970.0000,0.0000,143630.0000
"P056117","704654400000",0.0000,15020.0000,0.0000,4060.0000
"P056118","704654500000",0.0000,444030.0000,0.0000,119890.0000
"P056119","704654600000",0.0000,27150.0000,0.0000,7330.0000
"P056120","704654700000",0.0000,535510.0000,0.0000,144590.0000
"P056121","704654800000",0.0000,329580.0000,0.0000,88990.0000
"P056122","704654900000",0.0000,51130.0000,0.0000,13810.0000
"P056123","704655000000",0.0000,1851730.0000,0.0000,499970.0000
"P056124","704655100000",0.0000,219840.0000,0.0000,59360.0000
"P056125","704655200000",0.0000,41520.0000,0.0000,11210.0000
"P056126","704655300000",0.0000,152100.0000,0.0000,41070.0000
"P056127","704655400000",0.0000,21220.0000,0.0000,5730.0000
"P056128","704655500000",0.0000,631070.0000,0.0000,170390.0000
"P056129","704655600000",0.0000,77780.0000,0.0000,21000.0000
"P056130","704655700000",0.0000,166930.0000,0.0000,45070.0000
"P056131","704655800000",0.0000,1551040.0000,0.0000,418780.0000
"P056132","616711100006",0.0000,96030.0000,0.0000,25930.0000
"P056133","616711100006",0.0000,97490.0000,0.0000,26320.0000
"P056134","595716200049",0.0000,97490.0000,0.0000,26320.0000
"P056135","616711100006",0.0000,97490.0000,0.0000,26320.0000
"P056136","567714101168",0.0000,175920.0000,0.0000,47500.0000
"P056137","595320100414",0.0000,97490.0000,0.0000,26320.0000
"P056138","595518300059",0.0000,140450.0000,0.0000,37920.0000
"P056139","595306300800",0.0000,97490.0000,0.0000,26320.0000
"P056140","595321100410",0.0000,97490.0000,0.0000,26320.0000
"P056141","595320100414",0.0000,97490.0000,0.0000,26320.0000
"P056142","595315400158",0.0000,97490.0000,0.0000,26320.0000
"P056143","595327400077",0.0000,97490.0000,0.0000,26320.0000
"P056144","595327400077",0.0000,97490.0000,0.0000,26320.0000
"P056145","595327400077",0.0000,100870.0000,0.0000,27230.0000
"P056146","595327100812",0.0000,100870.0000,0.0000,27230.0000
"P056147","616322200112",0.0000,0.0000,0.0000,0.0000
"P056250","566904300065",0.0000,156880.0000,0.0000,42360.0000
"P056260","704657500000",0.0000,180610.0000,0.0000,48760.0000
"P056261","704657600000",0.0000,45140.0000,0.0000,12190.0000
"P056262","704657700000",0.0000,1186240.0000,0.0000,320280.0000
"P056263","704657800000",0.0000,36540.0000,0.0000,9870.0000
"P056264","704657900000",0.0000,997660.0000,0.0000,269370.0000
"P056265","704658000000",0.0000,51440.0000,0.0000,13890.0000
"P056266","704658100000",0.0000,8052030.0000,0.0000,2174050.0000
"P056267","704658200000",0.0000,121790.0000,0.0000,32880.0000
"P056268","704658300000",0.0000,767530.0000,0.0000,207230.0000
"P056269","704658400000",0.0000,1339280.0000,0.0000,361610.0000
"P056270","704658500000",0.0000,650330.0000,0.0000,175590.0000
"P056271","704658600000",0.0000,156510.0000,0.0000,42260.0000
"P056272","704658700000",0.0000,57380.0000,0.0000,15490.0000
"P056273","704658800000",0.0000,925240.0000,0.0000,249810.0000
"P056274","704658900000",0.0000,322240.0000,0.0000,87000.0000
"P056275","704659000000",0.0000,5588280.0000,0.0000,1508840.0000
"P056276","704659100000",0.0000,44460.0000,0.0000,12000.0000
"P056277","704659200000",0.0000,441290.0000,0.0000,119150.0000
"P056279","704659400000",0.0000,110985750.0000,0.0000,29966150.0000
"P056281","704659600000",0.0000,24900.0000,0.0000,6720.0000
"P056291","590133400507",0.0000,97490.0000,0.0000,26320.0000
"P056295","590508200597",0.0000,0.0000,0.0000,0.0000
"P056298","616711100006",0.0000,74010.0000,0.0000,19980.0000
"P056305","205630500000",0.0000,105060.0000,0.0000,28370.0000
"P056306","205630600000",0.0000,468680.0000,0.0000,126540.0000
"P056314","704659900000",0.0000,1192700.0000,0.0000,322030.0000
"P056322","566732100091",0.0000,410.0000,0.0000,110.0000
"P056323","590505300634",0.0000,267880.0000,0.0000,72330.0000
"P056325","559715100092",0.0000,131750.0000,0.0000,35570.0000
"P056326","205632600000",0.0000,12780.0000,0.0000,3450.0000
"P056327","205632700000",0.0000,12780.0000,0.0000,3450.0000
"P056328","205632800000",0.0000,12780.0000,0.0000,3450.0000
