ACCOUNT_NO,PARCELNUMBER,DOC_OCCURENCE,ACTUAL_YEAR_BLT,ABSTRACT_CODE,ABSTRACT_DESC,BUILDING_CODE,BUILDING_DESC,BEDROOMS,BATHROOMS,NUMBER_STORIES,IMPSQFT,UNITS,MODEL,ARCH_STYLE_DESC
"R427142","566912102018",0,1983,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,1,1612,0,"SFR","CONVENTION"
"R427143","566912102019",0,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,2.5,1,2514,0,"SFR","CONVENTION"
"R427150","532513200037",0,1995,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,3,2,4127,0,"SFR","CUSTOM"
"R427150","532513200037",1,1999,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,2,2,1728,0,"SFR","CUSTOM"
"R427160","566516420011",0,2004,"1212","SINGLE FAM RES  ","1232","TOWNHOME IN DGO",3,2.5,2,2075,,"SFR","TOWNHOME"
"R427170","567107310004",0,2006,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,2.5,2,2741,0,"SFR","CUSTOM"
"R427171","567107310005",0,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.5,2,1918,0,"SFR","CONVENTION"
"R427172","567107310006",0,2007,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.5,2,1872,,"SFR","CUSTOM"
"R427179","567107310013",0,2008,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,3.25,2,2624,,"SFR","CONVENTION"
"R427180","567107310014",0,2007,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,1,2539,,"SFR","CUSTOM"
"R421482","566515104040",0,2001,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,2.5,1,2240,0,"SFR","CONVENTION"
"R421483","566515104041",0,2003,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,3,2,2410,0,"SFR","CONVENTION"
"R421499","590931300212",0,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,1.75,1,1991,0,"SFR","SOUTHWEST"
"R421507","537317300056",0,2006,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",1,1,1,350,0,"SFR","CUSTOM"
"R421508","537317200057",0,2013,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.5,2,4936,,"SFR","CUSTOM"
"R421511","537318100061",0,2004,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,4.5,2,6040.27,0,"SFR","CUSTOM"
"R421556","566516214012",0,1973,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",5,2.25,2,3376,,"SFR","BI LEVEL"
"R421571","566516400079",0,1979,"2235","WAREHOUSE/STG   ","2235","WAREHOUSE/STG",0,0,1,1800,10,"COMMERCIAL","MINI STORAGE"
"R421571","566516400079",1,1992,"2235","WAREHOUSE/STG   ","2235","WAREHOUSE/STG",0,0,1,7650,42,"COMMERCIAL","MINI STORAGE"
"R421571","566516400079",2,1992,"2235","WAREHOUSE/STG   ","2235","WAREHOUSE/STG",0,0,1,0,,"COMMERCIAL","MINI STORAGE"
"R421571","566516400079",3,1992,"2235","WAREHOUSE/STG   ","2235","WAREHOUSE/STG",0,0,1,,,"COMMERCIAL","MINI STORAGE"
"R421578","567519100027",0,2002,"1212","SINGLE FAM RES  ","1298","MANUFACTURED HOME",4,3,1,2128,0,"SFR","MANUFACTURED"
"R421611","590116100449",0,2010,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",3,2,1,2656,0,"SFR","CONVENTION"
"R421612","590116100450",0,2001,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",4,3.5,2,3796,0,"SFR","CONVENTION"
"R421612","590116100450",1,2007,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",2,1,1,1208,,"SFR","CONVENTION"
"R421617","567302200181",0,2000,"4277","FARM/RANCH RESI ","4298","MANUFACTURED HOME AG",4,2,1,2052,0,"SFR","MANUFACTURED"
"R421629","537330300059",0,1958,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,1,1,838,0,"SFR","CONVENTION"
"R421629","537330300059",1,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,3.75,2,3786,0,"SFR","CUSTOM"
"R421640","566515300129",0,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,4.5,2,5173,,"SFR","CONVENTION"
"R424010","616512200122",0,1940,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",4,2,2,1931.75,0,"SFR","CONVENTION"
"R424890","567501316040",0,1996,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,3.5,2,2382,0,"SFR","CONVENTION"
"R424907","567508200327",0,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,2,1.5,1659,,"SFR","LOG HOME"
"R424907","567508200327",1,2011,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,2,1,1392,,"SFR","MODULAR"
"R424908","567508200328",0,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,3,2,1850,,"SFR","CONVENTION"
"R424909","567508200329",0,2003,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,2.5,2,2800,0,"SFR","CONVENTION"
"R424955","595119400266",0,2021,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.5,3,3476,,"SFR","CONVENTION"
"R425056","566530202008",0,2019,"2230","SPECIAL PURPOSE ","2235","WAREHOUSE/STG",0,3,1,6115,,"COMMERCIAL","WAREHOUSE"
"R425063","532511400811",0,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",5,5.75,2,11711,,"SFR","CONTEMP"
"R425067","532511100815",0,2007,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,4,2,5414,,"SFR","CONTEMP"
"R425085","567712314003",0,2003,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,2,1,1760,0,"SFR","CONVENTION"
"R425086","567712314004",0,2003,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,1,1797,0,"SFR","CONVENTION"
"R425106","594502200410",0,1999,"4277","FARM/RANCH RESI ","4299","MODULAR FARM/RH",3,2,1,2158,0,"SFR","MODULAR"
"R425115","590505300634",0,2016,"2235","WAREHOUSE/STG   ","2235","WAREHOUSE/STG",0,2,1,10944,0,"COMMERCIAL","WAREHOUSE"
"R425115","590505300634",1,2016,"2220","OFFICES         ","2220","OFFICES",0,2,1,3461,,"COMMERCIAL","OFFICE"
"R425117","566912201021",0,2002,"2235","WAREHOUSE/STG   ","2235","WAREHOUSE/STG",0,0,1,23100,194,"COMMERCIAL","MINI STORAGE"
"R425117","566912201021",0,2021,"1215","DUPLEX-TRIPLEX  ","1215","DUPLEX-TRIPLEX",4,2,1,1120,2,"SFR","CONVENTION"
"R425208","566522213006",0,2004,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.5,1,2875,0,"SFR","CONVENTION"
"R425209","566522213007",0,2021,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,2,1,1834,,"SFR","CONVENTION"
"R425210","566522213008",0,2016,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",5,2.25,1,3782,,"SFR","CONVENTION"
"R425211","566522213009",0,2004,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,2.5,1,2660,0,"SFR","CONVENTION"
"R425212","566522213010",0,2018,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,2.5,1,2993,,"SFR","CONVENTION"
"R425230","566515113047",0,2002,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",2,1.75,1,1440,,"SFR","CONVENTION"
"R425232","566515113049",0,2002,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",3,1.75,1,1892,,"SFR","CONVENTION"
"R425238","537720408023",0,1971,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",1,1,1,590,0,"SFR","CONVENTION"
"R425246","566911102012",0,1966,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,1,1,1888,0,"SFR","BI LEVEL"
"R425249","559701200060",0,1905,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,1,1.5,1648,0,"SFR","OLD HOUSE"
"R425251","565703400130",0,1995,"1277","SFR NOT INTEGRAL TO AGRICULTURAL OPERATION","1212","SINGLE FAM RES",4,3.5,2,3303,0,"SFR","CUSTOM"
"R425254","566506317001",0,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",5,3.75,1.5,3675,,"SFR","CUSTOM"
"R425257","566506417004",0,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.5,2,2918,0,"SFR","CUSTOM"
"R425289","591135401018",0,1972,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,2,1,2052,0,"SFR","BI LEVEL"
"R427459","566516400091",0,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,2,2,1348,0,"SFR","CONVENTION"
"R427477","508924319005",0,2004,"1212","SINGLE FAM RES  ","1231","TOWNHOME",3,2.5,2,1780,,"SFR","TOWNHOME"
"R427066","566732106060",0,2005,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",2,1.75,1,1065,,"SFR","CONVENTION"
"R427069","566732106063",0,2005,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",1,1,1,1050,,"SFR","CONVENTION"
"R421428","567708200176",0,2001,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,1.75,1,2376,0,"SFR","CONVENTION"
"R421432","590334200659",0,2017,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",3,2.25,1,1612,,"SFR","CONVENTION"
"R421439","567120400279",0,2000,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,3,1,2713,0,"SFR","CONVENTION"
"R421447","508936201059",0,1968,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,4,2,4419,,"SFR","CONVENTION"
"R421448","559308400009",0,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,3,2,3748,0,"SFR","CONVENTION"
"R421491","590314100662",0,1975,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,2.5,2,2052,0,"SFR","CONVENTION"
"R421493","590507101059",0,1977,"2235","WAREHOUSE/STG   ","2235","WAREHOUSE/STG",0,2,1,1200,0,"COMMERCIAL","AIRPLANE HANGER"
"R421512","537317200062",0,2013,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,4.5,1.5,5166,,"SFR","CUSTOM"
"R421534","566912101015",0,2000,"1212","SINGLE FAM RES  ","1298","MANUFACTURED HOME",3,2,1,1652,,"SFR","MANUFACTURED"
"R421539","567501207079",0,1977,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.25,1.5,1964,0,"SFR","CONVENTION"
"R421546","567533200301",0,1977,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,1.75,1,1470,,"SFR","CONVENTION"
"R421546","567533200301",1,2020,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.5,1,1920,,"SFR","CONVENTION"
"R421555","616321400198",0,2016,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",3,2,1,1772,,"SFR","MODULAR"
"R421568","567506100304",0,1983,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,2,3871,,"SFR","CONVENTION"
"R421572","566516400080",0,1979,"2235","WAREHOUSE/STG   ","2235","WAREHOUSE/STG",0,0,1,7592,55,"COMMERCIAL","MINI STORAGE"
"R421572","566516400080",1,1979,"2235","WAREHOUSE/STG   ","2235","WAREHOUSE/STG",0,0,1,304,3,"COMMERCIAL","MINI STORAGE"
"R421572","566516400080",0,1958,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,1,1,499,0,"SFR","CONVENTION"
"R421585","595503400256",0,2014,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",3,2,1,1712,0,"SFR","CONVENTION"
"R421596","566306200157",0,2008,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,3.25,1.5,3586,,"SFR","CONVENTION"
"R421599","565714300166",0,1921,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,1.5,1.5,1190,0,"SFR","CONVENTION"
"R421603","595508323008",0,1966,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,1.5,1.5,1642,0,"SFR","CONVENTION"
"R421608","567526300306",0,2000,"1277","SFR NOT INTEGRAL TO AGRICULTURAL OPERATION","1277","SFR NOT INTEGRAL TO AG",2,1.25,1.5,1282,0,"SFR","CONVENTION"
"R421608","567526300306",1,2004,"1277","SFR NOT INTEGRAL TO AGRICULTURAL OPERATION","1277","SFR NOT INTEGRAL TO AG",3,2,1,3022,,"SFR","CONVENTION"
"R421609","567502324050",0,1995,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,2,1,1580,0,"SFR","CONVENTION"
"R421623","537726400027",0,1965,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",4,2,2,2988,0,"SFR","LOG HOME"
"R421623","537726400027",1,1975,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",3,1,1,1644,0,"SFR","CONVENTION"
"R421628","537330300058",0,1956,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,2.25,2,3117,0,"SFR","CONVENTION"
"R421634","590325100669",0,1973,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",3,2,1,2799,0,"SFR","CONVENTION"
"R421639","566520307006",0,2000,"2220","OFFICES         ","2220","OFFICES",0,3,1,9746,0,"COMMERCIAL","OFFICE"
"R424026","566132100329",0,1981,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",3,2.5,2,3800,0,"SFR","MODERN"
"R424033","566128100037",0,2008,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",3,2,1.5,2300,,"SFR","CONVENTION"
"R424034","566125100021",0,1988,"2230","SPECIAL PURPOSE ","2230","SPECIAL PURPOSE",0,3,1,2400,0,"COMMERCIAL","SPEC PURPOSE"
"R424049","565506100035",0,2005,"1277","SFR NOT INTEGRAL TO AGRICULTURAL OPERATION","4277","FARM/RANCH RESI",2,2,1,2808,0,"SFR","SOUTHWEST"
"R424068","566517410021",0,1947,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,2,1,1095,0,"SFR","CONVENTION"
"R424071","567130300308",0,2020,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.5,1.5,2360,,"SFR","CONVENTION"
"R424106","566529109017",0,2003,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,3,2,2212,0,"SFR","CONVENTION"
"R424107","566521418024",0,2001,"1212","SINGLE FAM RES  ","1232","TOWNHOME IN DGO",3,2.5,2,1312,,"SFR","TOWNHOME"
"R424115","566521418022",0,2001,"1212","SINGLE FAM RES  ","1232","TOWNHOME IN DGO",3,2.5,2,1898,,"SFR","TOWNHOME"
"R424117","566521418027",0,2001,"1212","SINGLE FAM RES  ","1232","TOWNHOME IN DGO",3,2.5,2,1968,,"SFR","TOWNHOME"
"R424129","566530400156",0,1962,"2230","SPECIAL PURPOSE ","2230","SPECIAL PURPOSE",0,1.5,1,3260,0,"COMMERCIAL","SPEC PURPOSE"
"R424166","591136100474",0,1948,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",3,1,1,1557,0,"SFR","CONVENTION"
"R424172","537732400107",0,1970,"2212","MERCHANDISING   ","2212","MERCHANDISING",0,4,2,4692,,"COMMERCIAL","MULTI USE"
"R424172","537732400107",1,1946,"2235","WAREHOUSE/STG   ","2235","WAREHOUSE/STG",0,0,1,1400,7,"COMMERCIAL","MINI STORAGE"
"R424172","537732400107",0,1970,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",1,1,1,1496,,"SFR","MISC"
"R424204","566515100162",0,2004,"9251","EX CHURCH IMP","2230","SPECIAL PURPOSE",0,2,1,3960,0,"COMMERCIAL","SPEC PURPOSE"
"R424303","568106300137",0,2002,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,3,1.5,2603,0,"SFR","CONVENTION"
"R424304","568106300138",0,2003,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,3,1,2184,0,"SFR","CONVENTION"
"R424399","566909202005",0,2011,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,1,1691,,"SFR","RANCH"
"R424402","566909202008",0,2008,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.25,1,2740,,"SFR","CONVENTION"
"R424411","566909202017",0,2007,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,3.25,1,4853,0,"SFR","CONVENTION"
"R424422","566529332003",0,1994,"2245","COMMERCIAL CONDO","2212","MERCHANDISING",0,0,1,309.69,0,"COMMERCIAL","RETAIL/MERCHAND"
"R424423","566529332004",0,1994,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",1,1,1,437,,"SFR","CONVENTION"
"R424425","566529332006",0,1994,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",1,1,1,437,,"SFR","CONVENTION"
"R424437","566529332018",0,1994,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",1,1,1,437,,"SFR","CONVENTION"
"R424438","566529332019",0,1994,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",1,1,1,437,,"SFR","CONVENTION"
"R424440","566529332021",0,1994,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",1,1,1,437,,"SFR","CONVENTION"
"R424441","566529332022",0,1994,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",1,1,1,437,,"SFR","CONVENTION"
"R424446","566529332027",0,1994,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",1,1,1,437,,"SFR","CONVENTION"
"R424447","566529332028",0,1994,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",1,1,1,437,,"SFR","CONVENTION"
"R424450","566529332031",0,1994,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",1,1,1,437,,"SFR","CONVENTION"
"R423997","590511107001",0,1956,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,2,1894,,"SFR","CONVENTION"
"R423998","590511107002",0,2003,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",5,3,1.5,3590,0,"SFR","CONVENTION"
"R423998","590511107002",1,2007,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,2,2,1400,,"SFR","MISC"
"R423999","590511107003",0,2006,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,3,1.5,4055,0,"SFR","SOUTHWEST"
"R424000","590511107004",0,2002,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,1,1797,,"SFR","CONVENTION"
"R424001","590511107005",0,2017,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.25,2,2132,,"SFR","CONVENTION"
"R424001","590511107005",1,2018,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",1,1,1,1408,,"SFR","CONVENTION"
"R424055","565506400810",0,2006,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",4,3,2.5,3306,0,"SFR","LOG HOME"
"R424067","566517410020",0,2015,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.5,1,2485,,"SFR","CONVENTION"
"R424095","559710200137",0,2001,"1212","SINGLE FAM RES  ","1298","MANUFACTURED HOME",3,2,1,1440,0,"SFR","MANUFACTURED"
"R424095","559710200137",1,2001,"1212","SINGLE FAM RES  ","1298","MANUFACTURED HOME",3,2,1,2213,0,"SFR","MANUFACTURED"
"R424095","559710200137",2,2001,"1212","SINGLE FAM RES  ","1298","MANUFACTURED HOME",3,2,1,1680,0,"SFR","MANUFACTURED"
"R424095","559710200137",3,2001,"1212","SINGLE FAM RES  ","1298","MANUFACTURED HOME",3,2,1,1680,0,"SFR","MANUFACTURED"
"R424095","559710200137",4,2001,"1212","SINGLE FAM RES  ","1298","MANUFACTURED HOME",3,2,1,1679,0,"SFR","MODULAR"
"R424095","559710200137",5,2003,"1212","SINGLE FAM RES  ","1298","MANUFACTURED HOME",3,2,1,1728,0,"SFR","MANUFACTURED"
"R424095","559710200137",6,2003,"1212","SINGLE FAM RES  ","1298","MANUFACTURED HOME",3,2,1,1800,0,"SFR","MANUFACTURED"
"R424096","566517332022",0,1998,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.5,1,2481,0,"SFR","SOUTHWEST"
"R424099","594336100150",0,1993,"1277","SFR NOT INTEGRAL TO AGRICULTURAL OPERATION","1212","SINGLE FAM RES",1,1,1,1080,0,"SFR","MISC"
"R424100","566516202014",0,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,2.5,1,1700,,"SFR","CONVENTION"
"R424105","566529109016",0,1898,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,1.5,1706,0,"SFR","CONVENTION"
"R424113","567704400186",0,1992,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,1.75,2,3067,0,"SFR","CUSTOM"
"R424114","566521418021",0,2001,"1212","SINGLE FAM RES  ","1232","TOWNHOME IN DGO",3,2.5,2,1898,,"SFR","TOWNHOME"
"R424158","537729401186",0,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,2,2523,0,"SFR","LOG HOME"
"R424177","566529329019",0,1975,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",2,1,1,800,0,"SFR","CONVENTION"
"R424182","566535100820",0,1995,"1277","SFR NOT INTEGRAL TO AGRICULTURAL OPERATION","1212","SINGLE FAM RES",2,1,1,1902,0,"SFR","LOG HOME"
"R424286","566129204003",0,2007,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.5,2,2448,,"SFR","CONVENTION"
"R424289","566520228038",0,1976,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,2.75,2,3048,,"SFR","MODERN"
"R424294","566904300063",0,1962,"2220","OFFICES         ","2220","OFFICES",0,3,1,8250,,"COMMERCIAL","OFFICE"
"R424300","567303200801",0,2002,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.5,1.5,3001,0,"SFR","CONVENTION"
"R424309","568106300143",0,2004,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,1,2252,0,"SFR","CONVENTION"
"R424410","566909202016",0,2023,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,3,1,3216,,"SFR","CONVENTION"
"R424451","566529332032",0,1994,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",1,1,1,437,,"SFR","CONVENTION"
"R424456","566529332037",0,1994,"1230","CONDOMINIUM     ","1230","CONDOMINIUM",1,1,1,437,,"SFR","CONVENTION"
"R424466","566514105003",0,2003,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.5,1,2388,0,"SFR","CUSTOM"
"R424467","566514105004",0,2005,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,2,1781,0,"SFR","CONVENTION"
"R424478","566514105015",0,2015,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,1.75,2,2467,,"SFR","BUNGALOW"
"R424487","566514105024",0,2004,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,3,2,2343,0,"SFR","CUSTOM"
"R424488","566514105025",0,2004,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2.5,2,2398,0,"SFR","CUSTOM"
"R424490","566514105027",0,2003,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,3.25,2,2311,0,"SFR","CUSTOM"
"R424548","566515306004",0,1969,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",5,3.5,2,5156,0,"SFR","CONTEMP"
"R424550","566517102018",0,2000,"1212","SINGLE FAM RES  ","1232","TOWNHOME IN DGO",3,2.5,2,1692,,"SFR","TOWNHOME"
"R424567","567711200121",0,2002,"1212","SINGLE FAM RES  ","1298","MANUFACTURED HOME",3,2,1,1456,0,"SFR","MANUFACTURED"
"R424572","595731400110",0,1910,"1277","SFR NOT INTEGRAL TO AGRICULTURAL OPERATION","1212","SINGLE FAM RES",2,1,1,1201,0,"SFR","CONVENTION"
"R424572","595731400110",1,2007,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",2,0.75,1,1496,,"SFR","CONVENTION"
"R424587","590509200618",0,2014,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,1.75,1,2264,,"SFR","CONTEMP"
"R424588","590509200619",0,2003,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",6,3.5,1.5,5748,0,"SFR","CONVENTION"
"R424596","559716400058",0,1990,"1212","SINGLE FAM RES  ","1298","MANUFACTURED HOME",3,2,1,1792,0,"SFR","MANUFACTURED"
"R424600","509124101011",0,1952,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",1,1,1,483,0,"SFR","CABIN"
"R424601","509124101013",0,1952,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",1,1,1,500,0,"SFR","CABIN"
"R424635","567118207053",0,2004,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,1,1971,0,"SFR","CONVENTION"
"R424639","567118207056",0,2002,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,1,2002,0,"SFR","CONVENTION"
"R424640","567118207058",0,2004,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,1,1964,0,"SFR","CONVENTION"
"R424695","567132204033",0,2024,"1212","SINGLE FAM RES  ","1298","MANUFACTURED HOME",4,3,1,2128,0,"SFR","MANUFACTURED"
"R424727","532502404019",0,2013,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,3.5,1,3577,,"SFR","CUSTOM"
"R424728","532502404020",0,2022,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",5,4.5,3,,,"SFR","CONVENTION"
"R424729","532502104021",0,2020,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,3.5,2,3193,,"SFR","CONVENTION"
"R424740","566521121031",0,2001,"1212","SINGLE FAM RES  ","1232","TOWNHOME IN DGO",3,3.5,2,2450,,"SFR","TOWNHOME"
"R424741","566521121032",0,2001,"1212","SINGLE FAM RES  ","1232","TOWNHOME IN DGO",3,3.5,2,2771,,"SFR","TOWNHOME"
"R424746","567919200124",0,2003,"4277","FARM/RANCH RESI ","4277","FARM/RANCH RESI",5,4,1.5,5624,,"SFR","LOG HOME"
"R424810","595508310016",0,1914,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,1,1,1502,0,"SFR","CONVENTION"
"R424811","566507100036",0,2015,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",4,3.75,1,2532,,"SFR","CUSTOM"
"R424822","566912403039",0,2018,"1215","DUPLEX-TRIPLEX  ","1215","DUPLEX-TRIPLEX",5,3.75,1,1984,,"SFR","DUPLEX"
"R424823","566912403040",0,1957,"1212","SINGLE FAM RES  ","1212","SINGLE FAM RES",3,2,1,1712,0,"SFR","SPLIT LEVEL"
"R427478","508924319006",0,2004,"1212","SINGLE FAM RES  ","1231","TOWNHOME",2,2.5,2,1672,,"SFR","TOWNHOME"
"R427480","508924319008",0,2004,"1212","SINGLE FAM RES  ","1231","TOWNHOME",3,3,2,2046,,"SFR","TOWNHOME"
"R427481","508924319009",0,2004,"1212","SINGLE FAM RES  ","1231","TOWNHOME",3,2.5,2,1780,,"SFR","TOWNHOME"
"R427486","508924319014",0,2004,"1212","SINGLE FAM RES  ","1231","TOWNHOME",2,2.25,2,1672,,"SFR","TOWNHOME"
"R427494","566532201036",0,2005,"1212","SINGLE FAM RES  ","1232","TOWNHOME IN DGO",2,2,2,1272,,"SFR","TOWNHOME"
